2.921820441563174594e+06 2.558529258505770005e+06 1.483516298265818041e+06 2.340000000000000000e+02
2.925942512344560586e+06 2.558442163033017889e+06 1.482636018454779172e+06 2.360000000000000000e+02
2.924215041499990504e+06 2.557348201825529337e+06 1.484331170310601126e+06 2.380000000000000000e+02
2.921436389156270772e+06 2.556589998389484826e+06 1.482704497156943195e+06 2.400000000000000000e+02
2.921757509417928755e+06 2.558476542020133696e+06 1.481942231712253299e+06 2.420000000000000000e+02
2.922464748288046569e+06 2.556216210658786818e+06 1.483856988228795351e+06 2.440000000000000000e+02
2.923942993061181158e+06 2.556903717308453750e+06 1.483857964177578222e+06 2.460000000000000000e+02
2.921727602294056211e+06 2.553926646854575258e+06 1.482838362546517514e+06 2.480000000000000000e+02
2.923213499092912767e+06 2.557684270052346401e+06 1.482376034501005895e+06 2.500000000000000000e+02
2.925119188603819348e+06 2.554394163829796948e+06 1.484572185620344710e+06 2.520000000000000000e+02
2.924578380197081715e+06 2.557446522158844396e+06 1.482101417762215715e+06 2.540000000000000000e+02
2.921667556766548194e+06 2.555874634340791497e+06 1.480759824934345437e+06 2.560000000000000000e+02
2.922743568860895932e+06 2.558170847826368641e+06 1.486312627934767399e+06 2.580000000000000000e+02
2.922977719583225902e+06 2.556403537213700823e+06 1.481968883569294354e+06 2.600000000000000000e+02
2.925118132975834887e+06 2.557312887520161923e+06 1.484469544699580409e+06 2.620000000000000000e+02
2.922384138705176301e+06 2.558643865477947984e+06 1.479284969926531892e+06 2.640000000000000000e+02
2.924458047280187253e+06 2.554960107881811447e+06 1.482822990648780251e+06 2.660000000000000000e+02
2.921978740331919864e+06 2.560141153247351758e+06 1.481593204412697116e+06 2.680000000000000000e+02
2.921727340962686576e+06 2.555843642394478433e+06 1.483225671030986356e+06 2.700000000000000000e+02
2.924386103767784312e+06 2.558397690268266946e+06 1.482879318923815154e+06 2.720000000000000000e+02
2.920944152088812087e+06 2.558631816547439434e+06 1.483622330986739835e+06 2.740000000000000000e+02
2.926032414822079241e+06 2.559738006973996758e+06 1.484029942463906715e+06 2.760000000000000000e+02
2.923218925670407247e+06 2.558594113716805819e+06 1.484078510175903561e+06 2.780000000000000000e+02
2.921437888452843297e+06 2.553402646057459060e+06 1.482639925334266853e+06 2.800000000000000000e+02
2.923071310105000623e+06 2.555952138166738674e+06 1.483513109307058854e+06 2.820000000000000000e+02
2.922254455341201741e+06 2.557105931911736727e+06 1.483366949260776164e+06 2.840000000000000000e+02
2.926426188236618415e+06 2.556903368150357157e+06 1.481320991596766748e+06 2.860000000000000000e+02
2.923716759059823118e+06 2.556428360806752928e+06 1.485992271916716825e+06 2.880000000000000000e+02
2.923791400440661237e+06 2.555638436699276790e+06 1.482303635000426788e+06 2.900000000000000000e+02
2.925412332341406494e+06 2.557660863163843751e+06 1.483112079677829519e+06 2.920000000000000000e+02
2.923151832731526345e+06 2.556501453439710196e+06 1.482520010683853179e+06 2.940000000000000000e+02
2.922480524779582396e+06 2.555217963280593976e+06 1.483953773047432303e+06 2.960000000000000000e+02
2.922667870140364394e+06 2.556713802095374558e+06 1.483775493584123207e+06 2.980000000000000000e+02
2.922472242193905637e+06 2.553754541049145162e+06 1.483429000742473640e+06 3.000000000000000000e+02
2.924274177562657278e+06 2.555666527228614315e+06 1.481096641411362449e+06 3.020000000000000000e+02
2.924746450873341411e+06 2.555543410888662096e+06 1.482565808077117894e+06 3.040000000000000000e+02
2.921542559348962270e+06 2.558437971230676863e+06 1.483181136873048497e+06 3.060000000000000000e+02
2.923224854974854272e+06 2.556957048395322636e+06 1.480991345877857646e+06 3.080000000000000000e+02
2.923441454744872171e+06 2.556968296987067908e+06 1.484820868109028786e+06 3.100000000000000000e+02
2.923139376270207576e+06 2.558638699076189194e+06 1.482405192483527819e+06 3.120000000000000000e+02
2.925806405934189912e+06 2.558701857378089800e+06 1.481383744788602460e+06 3.140000000000000000e+02
2.923421037833041511e+06 2.558319185643989593e+06 1.484470826957567362e+06 3.160000000000000000e+02
2.925673246110327076e+06 2.558950633393050637e+06 1.482492457239473006e+06 3.180000000000000000e+02
2.922683271600472741e+06 2.556441173322425224e+06 1.483081491893564118e+06 3.200000000000000000e+02
2.925057086332348175e+06 2.556349285740656778e+06 1.481893238552234136e+06 3.220000000000000000e+02
2.921726968001609202e+06 2.558034775689101778e+06 1.481037349655073602e+06 3.240000000000000000e+02
2.923955296862288378e+06 2.555673730316886678e+06 1.482254789276966825e+06 3.260000000000000000e+02
2.922328184367139824e+06 2.556976242501665372e+06 1.484037016340543283e+06 3.280000000000000000e+02
2.924519532536505722e+06 2.559023239609009586e+06 1.484906193900543032e+06 3.300000000000000000e+02
2.922706705500701908e+06 2.558064434938413557e+06 1.483707557536495617e+06 3.320000000000000000e+02
2.924681983766040299e+06 2.555590202156817541e+06 1.482859233020843240e+06 3.340000000000000000e+02
2.922657234491164796e+06 2.553756969008116052e+06 1.483012274639311247e+06 3.360000000000000000e+02
2.922691883035576902e+06 2.554639535634451546e+06 1.482878932393331546e+06 3.380000000000000000e+02
2.923105098970043473e+06 2.558804362559591886e+06 1.482821374025708297e+06 3.400000000000000000e+02
2.923861548824288882e+06 2.558332942268282175e+06 1.482509818359866040e+06 3.420000000000000000e+02
2.925869575261821039e+06 2.557493157514796592e+06 1.484353911939882440e+06 3.440000000000000000e+02
2.922393563287506811e+06 2.556979341457380913e+06 1.483892337018182501e+06 3.460000000000000000e+02
2.924939937576158904e+06 2.557770590586757287e+06 1.481442070404808037e+06 3.480000000000000000e+02
2.922183370925193187e+06 2.558006192450400442e+06 1.481208384732713224e+06 3.500000000000000000e+02
2.923360019620079547e+06 2.556682515630881302e+06 1.484602074827276403e+06 3.520000000000000000e+02
2.924139531710184179e+06 2.557290378584295511e+06 1.480576885598646943e+06 3.540000000000000000e+02
2.925185426521962043e+06 2.557467156252661254e+06 1.484663554279439384e+06 3.560000000000000000e+02
2.926896032254592050e+06 2.560900262573577464e+06 1.483979006535085384e+06 3.580000000000000000e+02
2.923980400062988978e+06 2.555079997899421956e+06 1.483953816778389504e+06 3.600000000000000000e+02
2.924898995747407433e+06 2.557451512104226742e+06 1.481055992481866386e+06 3.620000000000000000e+02
2.923613425772882067e+06 2.557289601549192797e+06 1.481417586173875723e+06 3.640000000000000000e+02
2.923488366315427702e+06 2.558055267294963822e+06 1.482222634320104495e+06 3.660000000000000000e+02
2.925285260092377663e+06 2.557613416260032449e+06 1.485075176735157613e+06 3.680000000000000000e+02
2.922935432838127948e+06 2.556938639259461313e+06 1.486613639940467896e+06 3.700000000000000000e+02
2.923779121717671864e+06 2.556721811958047096e+06 1.483393514746523229e+06 3.720000000000000000e+02
2.923784025408727583e+06 2.557929490532054100e+06 1.478568045513036428e+06 3.740000000000000000e+02
2.923666628732432611e+06 2.557535284965267871e+06 1.482683614981595660e+06 3.760000000000000000e+02
2.922218961008082610e+06 2.557577133019620553e+06 1.482360968424104154e+06 3.780000000000000000e+02
2.924767670978089329e+06 2.558325311392967589e+06 1.482496877021596767e+06 3.800000000000000000e+02
2.923178400030673016e+06 2.556950753408056218e+06 1.483519569577113260e+06 3.820000000000000000e+02
2.922802789907378145e+06 2.556693286562061403e+06 1.482528788672058610e+06 3.840000000000000000e+02
2.924072549628389999e+06 2.558439338599827141e+06 1.480385194911871571e+06 3.860000000000000000e+02
2.924493600623542443e+06 2.558309190100226551e+06 1.479377357798973331e+06 3.880000000000000000e+02
2.922265735128033906e+06 2.558160548283623531e+06 1.484211060506862355e+06 3.900000000000000000e+02
2.922460784171219449e+06 2.557864613971881103e+06 1.484187161141063785e+06 3.920000000000000000e+02
2.922827180868801661e+06 2.557649485756632872e+06 1.480771086540228454e+06 3.940000000000000000e+02
2.921843252409513574e+06 2.556810931905543897e+06 1.483369820514749736e+06 3.960000000000000000e+02
2.921897141089155804e+06 2.555545703160771634e+06 1.484402224403835367e+06 3.980000000000000000e+02
2.923259281498911791e+06 2.558678975924558938e+06 1.484040599501154851e+06 4.000000000000000000e+02
2.923494554558103904e+06 2.560734353197264951e+06 1.482176848637087736e+06 4.020000000000000000e+02
2.920262715814343188e+06 2.559433141621590592e+06 1.483335137029835954e+06 4.040000000000000000e+02
2.925079389575801790e+06 2.558835380659680348e+06 1.485942337099802680e+06 4.060000000000000000e+02
2.923930123005921021e+06 2.556597748182187323e+06 1.481868098846620880e+06 4.080000000000000000e+02
2.923757245332857594e+06 2.557845855426109862e+06 1.482866835258843377e+06 4.100000000000000000e+02
2.924950802995947190e+06 2.558970287410155870e+06 1.481192977934234543e+06 4.120000000000000000e+02
2.923009424456617795e+06 2.555713432874697726e+06 1.484565950152285630e+06 4.140000000000000000e+02
2.925296248190561775e+06 2.554824673259365372e+06 1.483623786901087267e+06 4.160000000000000000e+02
2.925125534655202646e+06 2.556128031763221603e+06 1.480809382194656879e+06 4.180000000000000000e+02
2.923268486896417569e+06 2.557168861706961412e+06 1.483471944679612061e+06 4.200000000000000000e+02
2.920403249107012991e+06 2.556839611010842957e+06 1.485918260292604798e+06 4.220000000000000000e+02
2.920361521420518402e+06 2.556816132018953562e+06 1.484734080818541348e+06 4.240000000000000000e+02
2.925302646896358579e+06 2.557739573484191671e+06 1.482745121164427372e+06 4.260000000000000000e+02
2.922581785671991762e+06 2.555715653652140405e+06 1.483289329549284419e+06 4.280000000000000000e+02
2.924307713528636377e+06 2.558743384215502534e+06 1.483061088718193583e+06 4.300000000000000000e+02
2.922860845008376986e+06 2.559405416711174417e+06 1.479835937169191893e+06 4.320000000000000000e+02
2.920820084638485685e+06 2.558248929465476889e+06 1.482575322775116423e+06 4.340000000000000000e+02
2.922672283902961295e+06 2.556322637490740512e+06 1.479628880328321364e+06 4.360000000000000000e+02
2.921379908215447795e+06 2.556578165429517161e+06 1.480500912742382381e+06 4.380000000000000000e+02
2.923445376069186255e+06 2.555525169555269182e+06 1.484365780760233989e+06 4.400000000000000000e+02
2.922595808797997423e+06 2.559065095118826721e+06 1.485273341431856388e+06 4.420000000000000000e+02
2.920721503880015574e+06 2.557229384190249722e+06 1.483000324045544723e+06 4.440000000000000000e+02
2.921934131975575816e+06 2.557099211336917244e+06 1.482078111821585102e+06 4.460000000000000000e+02
2.925487207172172610e+06 2.556661962430845946e+06 1.484629431184102315e+06 4.480000000000000000e+02
2.923678651758887805e+06 2.555239939037054777e+06 1.481518629949768772e+06 4.500000000000000000e+02
2.923476536153295543e+06 2.559827119430877268e+06 1.483052751972062746e+06 4.520000000000000000e+02
2.921465882641403005e+06 2.558085596176781226e+06 1.483435055041210027e+06 4.540000000000000000e+02
2.920240374185116030e+06 2.554858795166139025e+06 1.482426121167647652e+06 4.560000000000000000e+02
2.922696338960194495e+06 2.559423879717430566e+06 1.481513552393065998e+06 4.580000000000000000e+02
2.922330305149622262e+06 2.559462253938190173e+06 1.481015186161804013e+06 4.600000000000000000e+02
2.924958492300492711e+06 2.557013488162319176e+06 1.482023176656679483e+06 4.620000000000000000e+02
2.921810843690567184e+06 2.555221497892941348e+06 1.484043395862068282e+06 4.640000000000000000e+02
2.924365572667903267e+06 2.556809942244575359e+06 1.484305599448578665e+06 4.660000000000000000e+02
2.921445067826084327e+06 2.555582006128926296e+06 1.483765978492819471e+06 4.680000000000000000e+02
2.922522010873183608e+06 2.558555465469078626e+06 1.481237165154176764e+06 4.700000000000000000e+02
2.923195428538895678e+06 2.559876845587441232e+06 1.483349518996767234e+06 4.720000000000000000e+02
2.921264660370029043e+06 2.555372692654560786e+06 1.482303497788143344e+06 4.740000000000000000e+02
2.922368311560015194e+06 2.557120170621434692e+06 1.481232158766570268e+06 4.760000000000000000e+02
2.920517572925084736e+06 2.553147913134352304e+06 1.482874888924261322e+06 4.780000000000000000e+02
2.920246704777296633e+06 2.559084588818281423e+06 1.485634943824295187e+06 4.800000000000000000e+02
2.921733556245723274e+06 2.558925250650350936e+06 1.480059905926655279e+06 4.820000000000000000e+02
2.925953066621953622e+06 2.558565831827802118e+06 1.484775508058592910e+06 4.840000000000000000e+02
2.920828644237556960e+06 2.556265954927623738e+06 1.482774096646852791e+06 4.860000000000000000e+02
2.922339126134776045e+06 2.556850150422527920e+06 1.481981220568499528e+06 4.880000000000000000e+02
2.922055866726872511e+06 2.555663093473809771e+06 1.481542274858025834e+06 4.900000000000000000e+02
2.925453124564681202e+06 2.560156201148623601e+06 1.482850809892309830e+06 4.920000000000000000e+02
2.922924251226110384e+06 2.555153500030003022e+06 1.482923267731719185e+06 4.940000000000000000e+02
2.925136092381968163e+06 2.557812582629744429e+06 1.484311581020980841e+06 4.960000000000000000e+02
2.925361325693148188e+06 2.559574352469903883e+06 1.482003546597705223e+06 4.980000000000000000e+02
2.922823943757892121e+06 2.558192331508142408e+06 1.481427702591505600e+06 5.000000000000000000e+02
2.924716885726751760e+06 2.557819773165629245e+06 1.480913289017683594e+06 5.020000000000000000e+02
2.923539149959336501e+06 2.559371114270059858e+06 1.479860174917938886e+06 5.040000000000000000e+02
2.924481876383599360e+06 2.558598421209399588e+06 1.480116968637911836e+06 5.060000000000000000e+02
2.923849055538994726e+06 2.557783590714011807e+06 1.481710859038244700e+06 5.080000000000000000e+02
2.921115145621695090e+06 2.557328093201149255e+06 1.484006960586483357e+06 5.100000000000000000e+02
2.925216482548171654e+06 2.557535104876666795e+06 1.484389026946764672e+06 5.120000000000000000e+02
2.918238284146781545e+06 2.557829671034533065e+06 1.482897405475386418e+06 5.140000000000000000e+02
2.923749001172312070e+06 2.556715670948971063e+06 1.484466702709433390e+06 5.160000000000000000e+02
2.924034323631144129e+06 2.557409634772548452e+06 1.480862910890847445e+06 5.180000000000000000e+02
2.922933030435234308e+06 2.556410809535401408e+06 1.481416594358936651e+06 5.200000000000000000e+02
2.924209549764719326e+06 2.554587619927724358e+06 1.480043946669327095e+06 5.220000000000000000e+02
2.920994925573336426e+06 2.556908695102578495e+06 1.484994110393787501e+06 5.240000000000000000e+02
2.922968352639281657e+06 2.555777670867164154e+06 1.482204875867241062e+06 5.260000000000000000e+02
2.925635578578409739e+06 2.555588166523381602e+06 1.480484560451394180e+06 5.280000000000000000e+02
2.924197487725705840e+06 2.557464965093592647e+06 1.480929218824377051e+06 5.300000000000000000e+02
2.924418524127099663e+06 2.558669763927712571e+06 1.482964125787836267e+06 5.320000000000000000e+02
2.922661668526957277e+06 2.557778991490516812e+06 1.484794066037551267e+06 5.340000000000000000e+02
2.920882406748092268e+06 2.558433131982817780e+06 1.483192391746093286e+06 5.360000000000000000e+02
2.919938005209396593e+06 2.557142409215963911e+06 1.482459190876681590e+06 5.380000000000000000e+02
2.922679947079316247e+06 2.556873771574883256e+06 1.478635809992648894e+06 5.400000000000000000e+02
2.922693706868897658e+06 2.555849896810584236e+06 1.482578393568742555e+06 5.420000000000000000e+02
2.924237282357360702e+06 2.558848538430443034e+06 1.484294329278233461e+06 5.440000000000000000e+02
2.924190972802242730e+06 2.558400687121771276e+06 1.482636310589334229e+06 5.460000000000000000e+02
2.923038522366035730e+06 2.557172940871469211e+06 1.481613611913776258e+06 5.480000000000000000e+02
2.925827062710241880e+06 2.557414319814435206e+06 1.480941602283112938e+06 5.500000000000000000e+02
2.923910473800246604e+06 2.556508057611790486e+06 1.480475833401191281e+06 5.520000000000000000e+02
2.924140969204871450e+06 2.558033557076295372e+06 1.482665246923978440e+06 5.540000000000000000e+02
2.922911586807715707e+06 2.558043115224546753e+06 1.481768233947294764e+06 5.560000000000000000e+02
2.923778788526151795e+06 2.561639190510546323e+06 1.480631705338848289e+06 5.580000000000000000e+02
2.922475340971055906e+06 2.557089351493532769e+06 1.483909655763871968e+06 5.600000000000000000e+02
2.924818372396025807e+06 2.557308373893770389e+06 1.481585940282400930e+06 5.620000000000000000e+02
2.921698609785570297e+06 2.555676655832505785e+06 1.483752054017729359e+06 5.640000000000000000e+02
2.924153903343019541e+06 2.556187584541120566e+06 1.482434706115033245e+06 5.660000000000000000e+02
2.920710628948528320e+06 2.553855203418194782e+06 1.483071531060975045e+06 5.680000000000000000e+02
2.922553826750707813e+06 2.555541549400961958e+06 1.482700391164632747e+06 5.700000000000000000e+02
2.923762269632843323e+06 2.556900290243943222e+06 1.480687819911942584e+06 5.720000000000000000e+02
2.922168795733998064e+06 2.554405891935107764e+06 1.480744257282037754e+06 5.740000000000000000e+02
2.920251746957538649e+06 2.557885695148395374e+06 1.482236852382172132e+06 5.760000000000000000e+02
2.921658816466965247e+06 2.557119888048474677e+06 1.480214717821754050e+06 5.780000000000000000e+02
2.922376059453513473e+06 2.557310642408766784e+06 1.482680854803897673e+06 5.800000000000000000e+02
